@relation 'fullCSV.arff_fullCSV.arff-weka.filters.unsupervised.attribute.Remove-V-R20,21,22_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S14.0-C4-Lfirst-last-V'

@attribute DayOfWeek numeric
@attribute TimeOfDay numeric
@attribute HourSinceStart numeric
@attribute DaySinceStart numeric
@attribute ScaledTime numeric
@attribute IP_Address string
@attribute IP_AsRank numeric
@attribute IP_AsScaledRank numeric
@attribute IP_AsAttackCount numeric
@attribute IP_AsRandomInt numeric
@attribute Port numeric
@attribute PortNormalised numeric
@attribute Uname string
@attribute UName_AsRank numeric
@attribute Uname_AsScaledRank numeric
@attribute UName_AsCount numeric
@attribute UName_AsRandomInt numeric
@attribute Country string
@attribute City string
@attribute Loc_X numeric
@attribute Loc_Y numeric
@attribute Loc_Z numeric
@attribute 0.743Loc_Y+0.643Loc_X-0.186Loc_Z numeric
@attribute 0.857Loc_Z+0.476Loc_X-0.198Loc_Y numeric
@attribute '-0.639Loc_Y+0.6  Loc_X-0.481Loc_Z' numeric

@data
0,23,127,5,0.141017,116.31.116.5,0.00199,0.796956,0.146798,0.025386,23946,0.355506,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141018,116.31.116.5,0.00199,0.796956,0.146798,0.025386,51348,0.780587,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141117,114.55.177.246,0.070647,0.913486,0.004253,0.275261,49446,0.751082,apache,0.012346,0.856574,0.001379,0.419466,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
0,23,127,5,0.141119,180.76.152.71,0.002985,0.810193,0.140246,0.243405,57627,0.877992,git1,0.546173,0.98026,0.000019,0.434783,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
0,23,127,5,0.1412,114.55.177.246,0.070647,0.913486,0.004253,0.275261,34166,0.514047,testuser,0.021235,0.874275,0.00082,0.789032,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
0,23,127,5,0.141202,144.255.123.209,0.98408,0.999476,0,0.18218,47922,0.727441,root,0,0,1,0.093379,China,Jinan,0.312906,0.32279,0.07296,0.301231,0.098334,0.64881
0,23,127,5,0.141221,180.76.152.71,0.002985,0.810193,0.140246,0.243405,43574,0.659991,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
0,23,127,5,0.141229,116.31.116.5,0.00199,0.796956,0.146798,0.025386,56342,0.858058,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141229,116.31.116.5,0.00199,0.796956,0.146798,0.025386,33903,0.509967,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141254,116.31.116.5,0.00199,0.796956,0.146798,0.025386,53204,0.809379,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141255,116.31.116.5,0.00199,0.796956,0.146798,0.025386,22913,0.339482,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141279,116.31.116.5,0.00199,0.796956,0.146798,0.025386,20978,0.309464,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141279,116.31.116.5,0.00199,0.796956,0.146798,0.025386,53517,0.814235,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141336,121.18.238.122,0.020896,0.873719,0.043453,0.599303,36966,0.557483,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141338,121.18.238.122,0.020896,0.873719,0.043453,0.599303,37312,0.56285,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.14134,121.18.238.122,0.020896,0.873719,0.043453,0.599303,37820,0.57073,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141342,121.18.238.122,0.020896,0.873719,0.043453,0.599303,39635,0.598886,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141345,121.18.238.122,0.020896,0.873719,0.043453,0.599303,38585,0.582598,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.14135,221.194.47.208,0.018408,0.869581,0.050236,0.278248,33304,0.500675,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141352,221.194.47.208,0.018408,0.869581,0.050236,0.278248,58101,0.885345,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141354,221.194.47.208,0.018408,0.869581,0.050236,0.278248,53002,0.806245,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141357,221.194.47.208,0.018408,0.869581,0.050236,0.278248,50466,0.766905,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141359,221.194.47.208,0.018408,0.869581,0.050236,0.278248,44431,0.673285,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141361,221.194.47.208,0.018408,0.869581,0.050236,0.278248,41609,0.629508,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141363,221.194.47.208,0.018408,0.869581,0.050236,0.278248,40065,0.605557,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
0,23,127,5,0.141367,114.55.177.246,0.070647,0.913486,0.004253,0.275261,60068,0.915859,svn,0.082469,0.918557,0.000242,0.527174,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
0,23,127,5,0.141428,180.76.152.71,0.002985,0.810193,0.140246,0.243405,43701,0.661961,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
0,23,127,5,0.141445,122.189.198.22,0.346766,0.965425,0.00046,0.548034,49204,0.747328,support,0.001481,0.787373,0.006803,0.868083,China,Wuhan,0.629175,0.810071,0.130877,0.861844,0.223377,0.521823
0,23,127,5,0.141445,122.189.198.22,0.346766,0.965425,0.00046,0.548034,49204,0.747328,support,0.001481,0.787373,0.006803,0.868083,China,Wuhan,0.629175,0.810071,0.130877,0.861844,0.223377,0.521823
0,23,127,5,0.141446,122.189.198.22,0.346766,0.965425,0.00046,0.548034,49204,0.747328,support,0.001481,0.787373,0.006803,0.868083,China,Wuhan,0.629175,0.810071,0.130877,0.861844,0.223377,0.521823
0,23,127,5,0.141447,122.189.198.22,0.346766,0.965425,0.00046,0.548034,49204,0.747328,support,0.001481,0.787373,0.006803,0.868083,China,Wuhan,0.629175,0.810071,0.130877,0.861844,0.223377,0.521823
0,23,127,5,0.141447,122.189.198.22,0.346766,0.965425,0.00046,0.548034,49204,0.747328,support,0.001481,0.787373,0.006803,0.868083,China,Wuhan,0.629175,0.810071,0.130877,0.861844,0.223377,0.521823
0,23,127,5,0.141474,116.31.116.5,0.00199,0.796956,0.146798,0.025386,16033,0.232754,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141476,116.31.116.5,0.00199,0.796956,0.146798,0.025386,42567,0.64437,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.1415,116.31.116.5,0.00199,0.796956,0.146798,0.025386,14745,0.212773,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141523,116.31.116.5,0.00199,0.796956,0.146798,0.025386,28175,0.42111,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141524,116.31.116.5,0.00199,0.796956,0.146798,0.025386,62893,0.959682,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.14153,180.76.152.71,0.002985,0.810193,0.140246,0.243405,57880,0.881917,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
0,23,127,5,0.141533,59.45.175.67,0.004975,0.826869,0.111507,0.735689,37179,0.560787,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141537,59.45.175.67,0.004975,0.826869,0.111507,0.735689,48880,0.742302,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.14154,59.45.175.67,0.004975,0.826869,0.111507,0.735689,34840,0.524502,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141543,59.45.175.67,0.004975,0.826869,0.111507,0.735689,44222,0.670043,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141547,116.31.116.5,0.00199,0.796956,0.146798,0.025386,45076,0.683291,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141547,59.45.175.67,0.004975,0.826869,0.111507,0.735689,52187,0.793603,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.14155,59.45.175.67,0.004975,0.826869,0.111507,0.735689,40564,0.613298,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141553,59.45.175.67,0.004975,0.826869,0.111507,0.735689,45341,0.687402,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141556,59.45.175.67,0.004975,0.826869,0.111507,0.735689,52387,0.796705,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141559,59.45.175.67,0.004975,0.826869,0.111507,0.735689,57568,0.877077,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141562,59.45.175.67,0.004975,0.826869,0.111507,0.735689,35681,0.537549,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141565,59.45.175.67,0.004975,0.826869,0.111507,0.735689,46373,0.703411,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141632,180.76.152.71,0.002985,0.810193,0.140246,0.243405,43831,0.663978,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
0,23,127,5,0.141702,114.55.177.246,0.070647,0.913486,0.004253,0.275261,55454,0.844283,weblogic,0.045432,0.899099,0.000373,0.740119,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
0,23,127,5,0.141738,59.45.175.56,0.006965,0.837853,0.106679,0.752115,40038,0.605138,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141742,59.45.175.56,0.006965,0.837853,0.106679,0.752115,56054,0.85359,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141743,116.31.116.5,0.00199,0.796956,0.146798,0.025386,46410,0.703985,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141745,59.45.175.56,0.006965,0.837853,0.106679,0.752115,39306,0.593782,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141749,59.45.175.56,0.006965,0.837853,0.106679,0.752115,50347,0.765059,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
0,23,127,5,0.141768,116.31.116.5,0.00199,0.796956,0.146798,0.025386,50929,0.774087,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141769,116.31.116.5,0.00199,0.796956,0.146798,0.025386,31526,0.473093,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141785,114.55.177.246,0.070647,0.913486,0.004253,0.275261,40178,0.60731,ubuntu,0.003951,0.819385,0.003765,0.399704,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
0,23,127,5,0.141792,116.31.116.5,0.00199,0.796956,0.146798,0.025386,54862,0.835099,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,127,5,0.141793,116.31.116.5,0.00199,0.796956,0.146798,0.025386,28739,0.429859,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
0,23,128,5,0.141816,116.31.116.5,0.00199,0.796956,0.146798,0.025386,29608,0.44334,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.141938,180.76.152.71,0.002985,0.810193,0.140246,0.243405,58136,0.885888,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,128,5,0.142014,116.31.116.5,0.00199,0.796956,0.146798,0.025386,23716,0.351938,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142015,116.31.116.5,0.00199,0.796956,0.146798,0.025386,52834,0.803639,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142035,114.55.177.246,0.070647,0.913486,0.004253,0.275261,50796,0.772024,changem,0.427654,0.972276,0.000019,0.750494,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
1,0,128,5,0.14204,180.76.152.71,0.002985,0.810193,0.140246,0.243405,44082,0.667871,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,128,5,0.142041,116.31.116.5,0.00199,0.796956,0.146798,0.025386,47987,0.728449,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142041,116.31.116.5,0.00199,0.796956,0.146798,0.025386,20912,0.308441,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142065,116.31.116.5,0.00199,0.796956,0.146798,0.025386,55256,0.841211,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142066,116.31.116.5,0.00199,0.796956,0.146798,0.025386,21879,0.323441,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142141,180.76.152.71,0.002985,0.810193,0.140246,0.243405,58261,0.887827,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,128,5,0.142264,116.31.116.5,0.00199,0.796956,0.146798,0.025386,16436,0.239005,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142264,116.31.116.5,0.00199,0.796956,0.146798,0.025386,42878,0.649194,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142287,116.31.116.5,0.00199,0.796956,0.146798,0.025386,45581,0.691125,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142287,114.55.177.246,0.070647,0.913486,0.004253,0.275261,33172,0.498627,mail,0.043457,0.897648,0.000391,0.69664,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
1,0,128,5,0.142288,116.31.116.5,0.00199,0.796956,0.146798,0.025386,15458,0.223834,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142311,116.31.116.5,0.00199,0.796956,0.146798,0.025386,45602,0.691451,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142313,116.31.116.5,0.00199,0.796956,0.146798,0.025386,27355,0.408389,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142345,180.76.152.71,0.002985,0.810193,0.140246,0.243405,58386,0.889766,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,128,5,0.14237,114.55.177.246,0.070647,0.913486,0.004253,0.275261,46120,0.699487,mailman,0.29284,0.959916,0.000056,0.702075,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
1,0,128,5,0.142447,180.76.152.71,0.002985,0.810193,0.140246,0.243405,44333,0.671765,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,128,5,0.142514,116.31.116.5,0.00199,0.796956,0.146798,0.025386,45049,0.682872,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142515,116.31.116.5,0.00199,0.796956,0.146798,0.025386,27692,0.413617,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142527,121.18.238.98,0.018905,0.870451,0.049891,0.507218,45654,0.692258,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142529,121.18.238.98,0.018905,0.870451,0.049891,0.507218,50786,0.771869,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142533,121.18.238.98,0.018905,0.870451,0.049891,0.507218,58146,0.886043,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142537,121.18.238.98,0.018905,0.870451,0.049891,0.507218,54549,0.830244,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142538,116.31.116.5,0.00199,0.796956,0.146798,0.025386,20835,0.307246,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142539,116.31.116.5,0.00199,0.796956,0.146798,0.025386,41505,0.627895,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.14254,121.18.238.98,0.018905,0.870451,0.049891,0.507218,40134,0.606627,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142543,121.18.238.98,0.018905,0.870451,0.049891,0.507218,49714,0.755239,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142548,180.76.152.71,0.002985,0.810193,0.140246,0.243405,58512,0.891721,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,128,5,0.142557,59.45.175.66,0.008955,0.846058,0.100241,0.033848,59816,0.911949,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142562,59.45.175.66,0.008955,0.846058,0.100241,0.033848,37144,0.560244,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142563,116.31.116.5,0.00199,0.796956,0.146798,0.025386,16244,0.236027,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142563,116.31.116.5,0.00199,0.796956,0.146798,0.025386,50294,0.764237,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142568,59.45.175.66,0.008955,0.846058,0.100241,0.033848,40377,0.610397,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142573,59.45.175.66,0.008955,0.846058,0.100241,0.033848,54496,0.829422,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142576,59.45.175.66,0.008955,0.846058,0.100241,0.033848,51390,0.781239,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.14258,59.45.175.66,0.008955,0.846058,0.100241,0.033848,60905,0.928843,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142583,59.45.175.66,0.008955,0.846058,0.100241,0.033848,44252,0.670509,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142587,59.45.175.66,0.008955,0.846058,0.100241,0.033848,50982,0.77491,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.14259,59.45.175.66,0.008955,0.846058,0.100241,0.033848,59694,0.910057,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142593,59.45.175.66,0.008955,0.846058,0.100241,0.033848,39070,0.590121,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142597,59.45.175.66,0.008955,0.846058,0.100241,0.033848,45709,0.693111,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
1,0,128,5,0.142629,114.55.177.246,0.070647,0.913486,0.004253,0.275261,56736,0.86417,master,0.036543,0.891993,0.000466,0.217885,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
1,0,128,5,0.142712,114.55.177.246,0.070647,0.913486,0.004253,0.275261,41468,0.627321,michael,0.123951,0.931856,0.000168,0.679348,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
1,0,128,5,0.142753,180.76.152.71,0.002985,0.810193,0.140246,0.243405,58639,0.893691,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,128,5,0.142766,221.194.47.208,0.018408,0.869581,0.050236,0.278248,58605,0.893164,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142766,116.31.116.5,0.00199,0.796956,0.146798,0.025386,10827,0.151994,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142769,221.194.47.208,0.018408,0.869581,0.050236,0.278248,56056,0.853621,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142771,221.194.47.208,0.018408,0.869581,0.050236,0.278248,54053,0.822549,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142774,221.194.47.208,0.018408,0.869581,0.050236,0.278248,51700,0.786048,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.142776,221.194.47.208,0.018408,0.869581,0.050236,0.278248,57211,0.871539,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,128,5,0.14279,116.31.116.5,0.00199,0.796956,0.146798,0.025386,59841,0.912337,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142792,116.31.116.5,0.00199,0.796956,0.146798,0.025386,37448,0.56496,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142816,116.31.116.5,0.00199,0.796956,0.146798,0.025386,14141,0.203404,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142817,116.31.116.5,0.00199,0.796956,0.146798,0.025386,52497,0.798411,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142842,116.31.116.5,0.00199,0.796956,0.146798,0.025386,46234,0.701255,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
1,0,128,5,0.142855,180.76.152.71,0.002985,0.810193,0.140246,0.243405,44587,0.675705,git,0.003457,0.815027,0.004137,0.110672,China,Beijing,0.803386,0.545657,0.893483,0.684805,0.978785,0.526246
1,0,129,5,0.142914,121.18.238.104,0.021891,0.875237,0.042993,0.970134,38361,0.579123,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,129,5,0.142918,121.18.238.104,0.021891,0.875237,0.042993,0.970134,41941,0.634659,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,129,5,0.142922,121.18.238.104,0.021891,0.875237,0.042993,0.970134,58848,0.896933,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,129,5,0.142925,121.18.238.104,0.021891,0.875237,0.042993,0.970134,41001,0.620077,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,129,5,0.142928,121.18.238.104,0.021891,0.875237,0.042993,0.970134,49169,0.746785,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,129,5,0.14293,121.18.238.104,0.021891,0.875237,0.042993,0.970134,53855,0.819478,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
1,0,129,5,0.142952,47.91.73.181,0.457214,0.974451,0.00023,0.808362,44948,0.681306,root,0,0,1,0.093379,United_States,San_Mateo,0.014221,0.418455,0.414444,0.11952,0.155518,0.261242
1,0,129,5,0.142954,47.91.73.181,0.457214,0.974451,0.00023,0.808362,49046,0.744877,fluffy,0.687901,0.98779,0,0.492095,United_States,San_Mateo,0.014221,0.418455,0.414444,0.11952,0.155518,0.261242
1,0,129,5,0.142957,47.91.73.181,0.457214,0.974451,0.00023,0.808362,51292,0.779719,admin,0.000494,0.751517,0.041598,0.283103,United_States,San_Mateo,0.014221,0.418455,0.414444,0.11952,0.155518,0.261242
